gene_ID	LHX5_PTC_baseMean	LHX5_PTC_log2FoldChange	LHX5_PTC_lfcSE	LHX5_PTC_stat	LHX5_PTC_pvalue	LHX5_PTC_padj	LHX5_PTC_n_zeros
ENSG00000185624	11200	-0.152	0.0891	-1.71	0.0882	0.33	0
ENSG00000262413	7.93	0.663	1.04	0.636	0.525		2
ENSG00000152102	5100	-0.192	0.104	-1.85	0.0647	0.292	0
ENSG00000141522	3700	-0.127	0.116	-1.1	0.272	0.549	0
ENSG00000167642	3750	-0.113	0.106	-1.07	0.285	0.563	0
ENSG00000183979	13	0.103	0.748	0.138	0.89		0
ENSG00000196503	18.1	0.186	0.606	0.307	0.759		0
ENSG00000241360	841	-0.324	0.151	-2.15	0.0318	0.216	0
ENSG00000185813	516	0.0308	0.14	0.22	0.826	0.923	0
ENSG00000263585	2.98	1.87	1.99	0.939	0.348		4
ENSG00000169683	387	-0.0444	0.168	-0.265	0.791	0.905	0
ENSG00000169750	1240	-0.247	0.208	-1.19	0.235	0.512	0
ENSG00000169738	529	-0.0774	0.176	-0.44	0.66	0.837	0
ENSG00000264569	6.73	-0.0283	0.972	-0.0291	0.977		1
ENSG00000169733	375	-0.0939	0.15	-0.626	0.531	0.755	0
ENSG00000291127	51.3	0.528	0.384	1.37	0.169	0.439	0
ENSG00000287737	24.8	-0.254	0.391	-0.65	0.516		0
ENSG00000204710	2.4	-1.13	1.56	-0.721	0.471		4
ENSG00000258405	370	0.244	0.225	1.08	0.278	0.555	0
ENSG00000265692	13.1	0.464	0.632	0.734	0.463		0
ENSG00000172123	248	-0.825	0.216	-3.82	0.000131	0.0393	0
ENSG00000260563	25.2	0.838	0.398	2.1	0.0353		0
ENSG00000062725	1160	-0.0223	0.11	-0.204	0.839	0.929	0
ENSG00000269524	1.14	-3.72	2.2	-1.7	0.09		7
ENSG00000182459	13.3	0.667	0.685	0.974	0.33		0
ENSG00000181408	6.44	2.31	0.884	2.62	0.00879		0
ENSG00000165879	81.4	0.191	0.276	0.692	0.489	0.724	0
ENSG00000260011	0.495	0.971	3.14	0.309	0.757		8
ENSG00000178927	979	-0.0986	0.0955	-1.03	0.302	0.576	0
ENSG00000141562	1300	-0.02	0.084	-0.238	0.812	0.916	0
ENSG00000141568	2970	-0.035	0.0824	-0.425	0.671	0.844	0
ENSG00000101608	4760	-0.203	0.102	-1.98	0.0474	0.257	0
ENSG00000263063	1.77	4.04	2.08	1.94	0.0522		4
ENSG00000141560	650	-0.0121	0.108	-0.112	0.911	0.962	0
ENSG00000167363	268	0.0495	0.186	0.265	0.791	0.905	0
ENSG00000141556	4790	0.0964	0.0763	1.26	0.206	0.481	0
ENSG00000137571	257	-0.0319	0.198	-0.161	0.872	0.944	0
ENSG00000262663	37.8	0.428	0.466	0.918	0.359		0
ENSG00000106603	2420	-0.0353	0.0931	-0.38	0.704	0.861	0
ENSG00000274370	3.85	-0.0277	1.33	-0.0208	0.983		2
ENSG00000144535	890	-0.0668	0.118	-0.565	0.572	0.782	0
ENSG00000261888	17.8	0.827	0.59	1.4	0.161		0
ENSG00000173213	11.9	0.519	0.629	0.825	0.41		0
ENSG00000135333	1040	-0.341	0.24	-1.42	0.156	0.428	0
ENSG00000263884	19	0.81	0.525	1.54	0.123		0
ENSG00000176105	6440	0.0831	0.102	0.818	0.414	0.67	0
ENSG00000106477	663	-0.014	0.101	-0.139	0.89	0.953	0
ENSG00000281468	11.5	0.779	0.62	1.26	0.209		0
ENSG00000273355	32.7	-0.158	0.431	-0.367	0.714		0
ENSG00000111530	12300	0.0737	0.0903	0.816	0.414	0.671	0
ENSG00000149591	1540	0.213	0.526	0.405	0.686	0.851	0
ENSG00000103423	1990	-0.28	0.111	-2.51	0.0119	0.158	0
ENSG00000263745	9.83	-0.173	0.695	-0.249	0.804		0
ENSG00000101596	5170	0.182	0.128	1.42	0.155	0.427	0
ENSG00000132205	325	0.00934	0.197	0.0475	0.962	0.984	0
ENSG00000136492	2130	0.195	0.119	1.64	0.1	0.349	0
ENSG00000272625	2.06	-0.547	1.34	-0.409	0.683		4
ENSG00000139719	2760	0.00585	0.0883	0.0663	0.947	0.978	0
ENSG00000289965	0.534	1.86	3.36	0.554	0.579		9
ENSG00000280789	2100	-0.209	0.121	-1.72	0.0846	0.324	0
ENSG00000101605	30.2	-0.00703	0.443	-0.0159	0.987		0
ENSG00000265399	0.669	-1.42	2.73	-0.52	0.603		7
ENSG00000264235	2.53	-3.43	1.72	-1.99	0.0463		5
ENSG00000291131	103	0.539	0.261	2.06	0.039	0.236	0
ENSG00000118680	3220	-0.0965	0.116	-0.829	0.407	0.666	0
ENSG00000177426	4250	-0.56	0.134	-4.17	3.04e-05	0.0241	0
ENSG00000128000	1000	-0.129	0.23	-0.564	0.573	0.783	0
ENSG00000188766	333	-0.478	0.225	-2.12	0.0338	0.221	0
ENSG00000101082	7.68	0.348	0.748	0.465	0.642		0
ENSG00000231824	0.894	2.03	2.73	0.743	0.457		8
ENSG00000159374	103	-0.0996	0.213	-0.468	0.64	0.825	0
ENSG00000134333	14000	-0.0526	0.0854	-0.615	0.538	0.76	0
ENSG00000263753	702	0.103	0.13	0.795	0.427	0.68	0
ENSG00000272842	4	-1.03	1.03	-1	0.315		0
ENSG00000123612	45.2	0.793	0.367	2.16	0.0308	0.213	0
ENSG00000197345	808	-0.254	0.154	-1.65	0.0998	0.348	0
ENSG00000116747	4420	0.567	0.19	2.99	0.00279	0.103	0
ENSG00000175538	102	0.0942	0.302	0.312	0.755	0.889	0
ENSG00000264449	1.53	-2.39	2.26	-1.06	0.29		8
ENSG00000268573	136	0.424	0.245	1.73	0.0844	0.324	0
ENSG00000266846	1.01	-0.288	2.33	-0.123	0.902		8
ENSG00000010310	7.31	0.182	0.806	0.226	0.821		0
ENSG00000251680	7.24	1.42	0.853	1.66	0.0963		0
ENSG00000224790	34.6	0.0663	0.367	0.181	0.857		0
ENSG00000154655	49.7	0.723	0.337	2.15	0.0317	0.216	0
ENSG00000120162	2340	0.37	0.189	1.96	0.0506	0.264	0
ENSG00000282881	0.434	2.88	3.78	0.76	0.447		10
ENSG00000147912	924	0.119	0.129	0.92	0.357	0.626	0
ENSG00000167487	293	-0.0384	0.155	-0.247	0.805	0.913	0
ENSG00000088756	1560	0.104	0.181	0.576	0.565	0.778	0
ENSG00000115282	828	-0.338	0.132	-2.55	0.0107	0.154	0
ENSG00000101680	6750	-0.114	0.119	-0.953	0.34	0.612	0
ENSG00000260475	2.39	-0.623	1.77	-0.351	0.725		4
ENSG00000154040	328	0.264	0.198	1.34	0.182	0.454	0
ENSG00000175857	0.495	0.0091	3.39	0.00269	0.998		9
ENSG00000100647	218	0.264	0.207	1.28	0.202	0.477	0
ENSG00000173482	313	0.0957	0.149	0.642	0.521	0.747	0
ENSG00000189419	15.4	1.45	0.552	2.63	0.00856		0
ENSG00000264596	1.05	2.24	2.22	1.01	0.312		5
ENSG00000160752	4740	0.164	0.106	1.55	0.12	0.377	0
ENSG00000265413	3.39	2.17	1.2	1.81	0.0702		1
ENSG00000180228	1810	-0.121	0.107	-1.14	0.255	0.532	0
ENSG00000135638	32	-0.387	0.441	-0.879	0.38		0
ENSG00000168502	1800	-0.388	0.157	-2.46	0.0137	0.163	0
ENSG00000137814	1740	-0.0953	0.0925	-1.03	0.303	0.578	0
ENSG00000272788	8.92	-0.513	0.69	-0.743	0.458		0
ENSG00000250490	1.89	0.691	1.71	0.404	0.686		4
ENSG00000136147	154	0.262	0.192	1.37	0.172	0.442	0
ENSG00000101745	3600	-0.188	0.109	-1.72	0.0851	0.325	0
ENSG00000196663	822	-0.09	0.109	-0.825	0.409	0.667	0
ENSG00000273284	79.3	0.517	0.291	1.78	0.0755	0.311	0
ENSG00000291219	92.9	0.096	0.327	0.294	0.769	0.894	0
ENSG00000287509	3.04	0.308	1.27	0.242	0.809		3
ENSG00000266805	16.2	0.429	0.493	0.87	0.384		0
ENSG00000273983	1760	-0.014	0.242	-0.0578	0.954	0.981	0
ENSG00000280241	7.35	-0.434	1.04	-0.416	0.677		0
ENSG00000172238	8.69	0.757	0.907	0.834	0.404		1
ENSG00000138075	3.12	1.86	1.55	1.2	0.231		3
ENSG00000101558	3720	-0.0327	0.0781	-0.419	0.676	0.846	0
ENSG00000136866	307	-0.0837	0.171	-0.489	0.625	0.816	0
ENSG00000290810	1.33	-0.861	2.24	-0.384	0.701		8
ENSG00000142910	153	0.37	0.209	1.77	0.0762	0.312	0
ENSG00000078043	2500	0.221	0.0813	2.72	0.00655	0.131	0
ENSG00000266473	0.829	1.39	3.43	0.405	0.685		10
ENSG00000271754	15.3	-0.645	0.626	-1.03	0.302		0
ENSG00000269318	9.78	0.597	0.738	0.809	0.418		0
ENSG00000234791	0.855	-2.48	2.57	-0.963	0.336		8
ENSG00000289407	21.6	-0.145	0.487	-0.298	0.766		0
ENSG00000160352	4400	0.26	0.0959	2.71	0.00665	0.132	0
ENSG00000288805	0.733	-1.14	2.72	-0.418	0.676		8
ENSG00000267143	4.22	-0.122	2.65	-0.0461	0.963		6
ENSG00000145685	3220	0.0166	0.137	0.121	0.903	0.958	0
ENSG00000141404	1190	-0.00464	0.123	-0.0378	0.97	0.988	0
ENSG00000135317	1320	0.133	0.112	1.18	0.238	0.515	0
ENSG00000010404	1920	0.127	0.156	0.814	0.416	0.672	0
ENSG00000106244	4320	-0.244	0.0953	-2.56	0.0105	0.153	0
ENSG00000154889	321	0.203	0.207	0.984	0.325	0.598	0
ENSG00000132718	2110	-0.0597	0.123	-0.487	0.626	0.816	0
ENSG00000141401	1720	-0.115	0.0908	-1.26	0.207	0.482	0
ENSG00000234028	67.9	0.498	0.269	1.85	0.0639	0.29	0
ENSG00000181626	2.18	0.257	1.51	0.17	0.865		2
ENSG00000219626	84.2	-0.0891	0.227	-0.393	0.694	0.856	0
ENSG00000135446	5050	-0.132	0.127	-1.05	0.296	0.572	0
ENSG00000289550	2.7	-2.4	2.02	-1.19	0.234		6
ENSG00000254338	7.67	0.31	0.785	0.395	0.693		1
ENSG00000141385	3880	-0.0111	0.092	-0.12	0.904	0.959	0
ENSG00000141391	135	0.218	0.197	1.11	0.268	0.544	0
ENSG00000134278	766	-0.0294	0.108	-0.272	0.786	0.902	0
ENSG00000262089	0.922	-1.91	2.33	-0.819	0.413		7
ENSG00000128789	1360	0.0824	0.0928	0.888	0.375	0.64	0
ENSG00000181616	0.344	-0.454	3.71	-0.123	0.902		9
ENSG00000256294	306	-0.142	0.133	-1.07	0.285	0.562	0
ENSG00000101624	696	-0.00366	0.098	-0.0374	0.97	0.988	0
ENSG00000164532	2.02	2.46	2.15	1.14	0.253		5
ENSG00000066739	1610	0.235	0.119	1.97	0.0487	0.26	0
ENSG00000248099	6.43	-1.57	0.934	-1.68	0.0924		0
ENSG00000162878	1100	-0.317	0.534	-0.593	0.553	0.77	0
ENSG00000245648	3.94	1.42	1.18	1.2	0.231		1
ENSG00000175354	1850	-0.129	0.0939	-1.38	0.168	0.438	0
ENSG00000010318	139	0.235	0.209	1.13	0.26	0.536	0
ENSG00000180644	0.744	2.46	2.86	0.86	0.39		8
ENSG00000104679	483	-0.206	0.127	-1.62	0.104	0.354	0
ENSG00000147364	263	0.533	0.181	2.94	0.00329	0.108	0
ENSG00000288839	38.6	0.254	0.381	0.666	0.505		0
ENSG00000228033	0.895	-1.43	2.24	-0.64	0.522		5
ENSG00000175322	1430	0.2	0.123	1.62	0.106	0.356	0
ENSG00000196951	20.7	-1.22	0.594	-2.05	0.04		0
ENSG00000112038	0.403	-0.0397	3.78	-0.0105	0.992		10
ENSG00000177427	172	0.155	0.279	0.556	0.578	0.786	0
ENSG00000167772	40.2	-0.774	0.343	-2.26	0.0241		0
ENSG00000263002	505	-0.0135	0.162	-0.083	0.934	0.972	0
ENSG00000077782	14500	-0.239	0.15	-1.59	0.111	0.364	0
ENSG00000137166	719	-0.22	0.162	-1.35	0.176	0.447	0
ENSG00000115947	2120	-0.0303	0.0943	-0.322	0.748	0.885	0
ENSG00000289436	1.42	2.45	2.11	1.16	0.247		4
ENSG00000247240	207	0.242	0.22	1.1	0.272	0.549	0
ENSG00000264151	0.411	-1.48	3.98	-0.371	0.711		10
ENSG00000067900	5460	0.111	0.0733	1.52	0.129	0.391	0
ENSG00000081842	258	0.056	0.188	0.298	0.765	0.893	0
ENSG00000141449	1460	-0.392	0.997	-0.393	0.694	0.856	0
ENSG00000269392	1.12	-0.962	2.28	-0.422	0.673		7
ENSG00000033867	4670	0.35	0.213	1.65	0.0996	0.348	0
ENSG00000167088	4770	-0.136	0.0945	-1.44	0.15	0.42	0
ENSG00000115138	36.7	-0.141	0.455	-0.309	0.757		0
ENSG00000169914	1300	0.147	0.114	1.28	0.2	0.475	0
ENSG00000158201	290	0.222	0.167	1.33	0.183	0.455	0
ENSG00000264188	0.542	3.44	3.56	0.967	0.333		10
ENSG00000005381	2.76	-0.192	1.27	-0.151	0.88		2
ENSG00000272386	0.816	0.112	2.55	0.044	0.965		8
ENSG00000212710	1.47	2.46	2.2	1.12	0.263		5
ENSG00000198795	1230	-0.291	0.338	-0.859	0.39	0.653	0
ENSG00000101782	1400	0.209	0.0933	2.24	0.0249	0.201	0
ENSG00000287483	0.797	1.73	2.82	0.612	0.541		8
ENSG00000265681	29700	-0.136	0.0781	-1.74	0.0826	0.321	0
ENSG00000264660	1.95	-3.03	1.68	-1.8	0.0713		2
ENSG00000168234	787	0.148	0.129	1.15	0.25	0.527	0
ENSG00000285190	1.54	0.754	1.82	0.413	0.68		3
ENSG00000100099	1720	0.0355	0.106	0.335	0.738	0.88	0
ENSG00000277734	1.04	2.87	2.6	1.1	0.27		8
ENSG00000141447	2510	-0.00274	0.118	-0.0232	0.981	0.992	0
ENSG00000249815	0.761	-1.84	2.89	-0.638	0.524		9
ENSG00000273321	2.05	2.2	1.74	1.27	0.206		4
ENSG00000213996	53.7	0.346	0.295	1.17	0.241	0.518	0
ENSG00000107164	3380	-0.111	0.0982	-1.13	0.257	0.533	0
ENSG00000135632	1870	-0.174	0.104	-1.67	0.0954	0.341	0
ENSG00000154059	2320	0.147	0.101	1.45	0.147	0.416	0
ENSG00000134489	1.59	0.687	1.74	0.396	0.692		4
ENSG00000154611	1.08	-0.867	2.17	-0.399	0.69		7
ENSG00000184640	12600	-0.237	0.131	-1.81	0.0697	0.301	0
ENSG00000260372	7.25	3.23	1.07	3.02	0.00253		0
ENSG00000255326	2.92	-0.545	1.55	-0.352	0.725		3
ENSG00000154080	510	0.131	0.246	0.534	0.593	0.795	0
ENSG00000287430	5.94	2.32	1.27	1.83	0.0668		1
ENSG00000088876	224	-0.104	0.25	-0.416	0.678	0.847	0
ENSG00000137766	3.57	-1.19	1.4	-0.848	0.397		2
ENSG00000162490	2950	-0.298	0.116	-2.57	0.0102	0.151	0
ENSG00000120094	2.68	1.2	1.5	0.798	0.425		4
ENSG00000274578	3.57	-1.43	2.03	-0.702	0.483		6
ENSG00000144026	619	0.367	0.147	2.5	0.0124	0.16	0
ENSG00000134755	3120	0.244	0.133	1.84	0.0662	0.294	0
ENSG00000261094	107	-0.0135	0.189	-0.0714	0.943	0.977	0
ENSG00000286340	50.3	-0.0156	0.332	-0.0469	0.963	0.985	0
ENSG00000197808	201	-0.313	0.163	-1.92	0.0553	0.273	0
ENSG00000118276	1190	0.504	0.22	2.29	0.0218	0.193	0
ENSG00000153339	2700	-0.0362	0.0887	-0.408	0.683	0.85	0
ENSG00000274275	0.71	3.19	2.78	1.15	0.252		8
ENSG00000260763	8.19	-1.51	0.855	-1.77	0.0765		1
ENSG00000228222	2.51	-0.532	1.68	-0.317	0.752		4
ENSG00000134758	3090	0.34	0.14	2.42	0.0155	0.171	0
ENSG00000259735	1.92	2.24	1.92	1.17	0.243		3
ENSG00000141441	581	0.272	0.13	2.09	0.0362	0.228	0
ENSG00000198502	9.94	-0.352	0.738	-0.476	0.634		0
ENSG00000141434	0.988	2.45	2.29	1.07	0.284		5
ENSG00000197705	188	-0.426	0.341	-1.25	0.211	0.486	0
ENSG00000228835	6.43	-1.16	1.12	-1.04	0.298		1
ENSG00000225194	3.47	2.65	1.39	1.91	0.0565		2
ENSG00000166960	5.77	0.0291	0.972	0.03	0.976		0
ENSG00000141431	143	-0.363	0.352	-1.03	0.303	0.577	0
ENSG00000162374	7.05	0.264	0.796	0.332	0.74		0
ENSG00000204967	188	-0.0849	0.195	-0.435	0.664	0.839	0
ENSG00000166974	2440	0.223	0.106	2.11	0.0346	0.223	0
ENSG00000274184	3.43	-2	1.14	-1.75	0.08		1
ENSG00000274918	0.518	-2.49	3.28	-0.757	0.449		9
ENSG00000130844	3070	-0.295	0.131	-2.26	0.024	0.199	0
ENSG00000286638	3.82	-0.418	1.05	-0.399	0.69		0
ENSG00000172466	5770	0.00225	0.0951	0.0237	0.981	0.992	0
ENSG00000275512	1.39	-2.01	2.5	-0.803	0.422		7
ENSG00000153391	592	-0.191	0.123	-1.55	0.121	0.379	0
ENSG00000141965	2310	-0.403	0.146	-2.76	0.00581	0.127	0
ENSG00000289891	6.13	0.854	1.15	0.745	0.456		1
ENSG00000163191	2210	-0.0346	0.0928	-0.372	0.71	0.863	0
ENSG00000141429	4360	0.144	0.0966	1.49	0.135	0.399	0
ENSG00000266965	22.3	0.63	0.532	1.18	0.237		0
ENSG00000272885	1.04	0.971	2.67	0.364	0.716		7
ENSG00000114626	87	0.496	0.383	1.29	0.196	0.47	0
ENSG00000134759	5120	-0.122	0.0688	-1.77	0.076	0.312	0
ENSG00000260552	9.34	-1.02	0.69	-1.47	0.141		0
ENSG00000259065	5.23	1.09	0.913	1.19	0.234		0
ENSG00000150477	216	-0.0733	0.207	-0.354	0.723	0.872	0
ENSG00000261150	1180	0.341	0.169	2.02	0.0437	0.247	0
ENSG00000132305	4660	-0.0701	0.0646	-1.09	0.278	0.555	0
ENSG00000204610	1.12	-0.491	2.54	-0.194	0.846		6
ENSG00000267651	1.05	1.43	2.69	0.529	0.597		8
ENSG00000105887	6340	0.115	0.0759	1.52	0.129	0.39	0
ENSG00000214894	3.85	0.421	1.33	0.317	0.751		2
ENSG00000101489	37.4	-0.279	0.46	-0.607	0.544		0
ENSG00000267707	3.02	1.02	1.26	0.808	0.419		3
ENSG00000285940	1.43	-0.971	1.7	-0.57	0.569		3
ENSG00000132470	162	-0.0675	0.251	-0.268	0.788	0.904	0
ENSG00000177599	24.3	0.882	0.55	1.6	0.109		0
ENSG00000151353	778	-0.126	0.132	-0.955	0.339	0.611	0
ENSG00000138430	4380	-0.0596	0.081	-0.736	0.462	0.705	0
ENSG00000281333	2.92	0.675	1.21	0.56	0.576		1
ENSG00000267374	309	0.157	0.191	0.821	0.412	0.669	0
ENSG00000100243	2210	-0.134	0.1	-1.34	0.181	0.454	0
ENSG00000185753	482	0.0907	0.122	0.744	0.457	0.701	0
ENSG00000267313	73.1	-0.369	0.287	-1.29	0.198	0.473	0
ENSG00000271849	6.25	-0.15	0.966	-0.155	0.877		1
ENSG00000261697	1.94	1.59	1.62	0.983	0.326		3
ENSG00000276174	0.98	2.87	2.29	1.25	0.211		5
ENSG00000286976	0.903	-3.41	2.12	-1.61	0.107		5
ENSG00000094880	2440	-0.152	0.0893	-1.71	0.0878	0.33	0
ENSG00000255537	5.79	-0.0968	1.12	-0.0866	0.931		0
ENSG00000103148	786	-0.0568	0.128	-0.446	0.656	0.835	0
ENSG00000273416	1.04	-2.39	2.31	-1.04	0.299		6
ENSG00000213463	2470	0.228	0.0956	2.38	0.0172	0.177	0
ENSG00000167210	15.3	0.19	0.562	0.338	0.735		0
ENSG00000274776	19.3	-0.106	0.531	-0.2	0.841		0
ENSG00000289168	2.65	-1.12	1.99	-0.562	0.574		5
ENSG00000189030	0.682	0.00911	2.97	0.00307	0.998		8
ENSG00000167216	369	0.0828	0.167	0.497	0.619	0.812	0
ENSG00000123728	1540	0.178	0.144	1.24	0.216	0.491	0
ENSG00000267724	2.22	2.41	1.94	1.24	0.213		3
ENSG00000250280	2.71	0.614	1.56	0.393	0.694		4
ENSG00000196233	4150	0.145	0.178	0.819	0.413	0.67	0
ENSG00000167220	1910	-0.0363	0.0989	-0.367	0.714	0.867	0
ENSG00000120645	113	-0.182	0.212	-0.858	0.391	0.653	0
ENSG00000273521	1.91	3.45	2.22	1.55	0.121		6
ENSG00000134049	826	0.201	0.114	1.76	0.0779	0.314	0
ENSG00000231439	3.35	0.103	1.13	0.0905	0.928		1
ENSG00000235590	294	0.163	0.178	0.916	0.36	0.628	0
ENSG00000286416	24.4	0.0485	0.397	0.122	0.903		0
ENSG00000175387	4880	0.097	0.0828	1.17	0.241	0.518	0
ENSG00000115652	1590	0.00116	0.106	0.0109	0.991	0.996	0
ENSG00000184828	9.41	1.7	1.04	1.64	0.101		0
ENSG00000238198	3.36	-0.145	1.29	-0.112	0.911		2
ENSG00000102802	63.7	-0.524	0.292	-1.8	0.0722	0.305	0
ENSG00000101665	574	-2.74	0.765	-3.59	0.000335	0.0542	0
ENSG00000080854	4920	0.179	0.153	1.17	0.242	0.519	0
ENSG00000255038	0.885	-3.49	2.39	-1.46	0.144		7
ENSG00000183889	1780	-0.121	0.137	-0.879	0.379	0.645	0
ENSG00000167996	25800	-0.363	0.11	-3.31	0.000923	0.0782	0
ENSG00000177576	584	0.236	0.143	1.66	0.0979	0.345	0
ENSG00000138593	2150	0.25	0.134	1.86	0.0624	0.287	0
ENSG00000263916	2.06	0.178	1.58	0.112	0.91		3
ENSG00000223799	1.8	1.74	1.97	0.88	0.379		3
ENSG00000167315	4550	-0.169	0.0762	-2.22	0.0263	0.203	0
ENSG00000287672	7.33	0.728	0.85	0.857	0.392		0
ENSG00000267322	389	-0.287	0.212	-1.35	0.176	0.447	0
ENSG00000167306	741	0.134	0.103	1.3	0.195	0.469	0
ENSG00000176125	20.5	-0.585	0.545	-1.07	0.284		0
ENSG00000225663	964	-0.189	0.167	-1.13	0.257	0.534	0
ENSG00000172361	13.1	1.26	0.903	1.4			0
ENSG00000242114	591	-0.288	0.145	-1.99	0.0469	0.256	0
ENSG00000277310	0.427	0.396	3.49	0.113	0.91		9
ENSG00000154839	986	0.146	0.105	1.38	0.167	0.438	0
ENSG00000141639	264	0.402	0.192	2.09	0.0367	0.228	0
ENSG00000134042	91.4	0.0854	0.228	0.374	0.709	0.862	0
ENSG00000170385	2780	-0.523	0.156	-3.36	0.000773	0.0723	0
ENSG00000170270	228	0.0766	0.151	0.508	0.611	0.808	0
ENSG00000141642	144	-0.157	0.192	-0.817	0.414	0.67	0
ENSG00000288056	7.73	0.401	0.777	0.516	0.606		0
ENSG00000176624	4460	-0.203	0.0864	-2.35	0.0186	0.182	0
ENSG00000254911	388	0.124	0.177	0.699	0.484	0.721	0
ENSG00000187323	70.2	0.00505	0.444	0.0114	0.991	0.996	0
ENSG00000123143	3090	-0.109	0.142	-0.773	0.44	0.689	0
ENSG00000134046	453	-0.246	0.15	-1.65	0.0999	0.348	0
ENSG00000286086	4.64	0.445	0.936	0.475	0.635		0
ENSG00000163630	9.89	-0.214	0.731	-0.293	0.769		0
ENSG00000277324	10	1.47	0.765	1.92	0.0547		0
ENSG00000198440	140	-0.41	0.216	-1.9	0.0571	0.277	0
ENSG00000174448	1.93	1.46	1.66	0.879	0.379		2
ENSG00000166510	14.5	0.854	0.708	1.21	0.228		0
ENSG00000113212	11.4	0.61	0.678	0.899	0.369		0
ENSG00000105642	191	-0.17	0.243	-0.697	0.486	0.722	0
ENSG00000267284	14.1	0.813	0.541	1.5	0.133		0
ENSG00000267172	1.82	-0.564	1.55	-0.364	0.716		5
ENSG00000168246	2620	0.0823	0.0816	1.01	0.313	0.587	0
ENSG00000126705	1090	-0.0552	0.218	-0.253	0.801	0.911	0
ENSG00000234690	24.1	0.216	0.482	0.449	0.654		0
ENSG00000152061	4450	-0.234	0.157	-1.49	0.136	0.4	0
ENSG00000287944	1.57	0.0333	1.86	0.0179	0.986		4
ENSG00000197647	153	0.468	0.292	1.61	0.108	0.359	0
ENSG00000164175	0.522	-1.53	3.64	-0.42	0.675		10
ENSG00000101194	310	-0.192	0.228	-0.843	0.399	0.66	0
ENSG00000157326	326	0.0116	0.163	0.0707	0.944	0.977	0
ENSG00000268119	1480	0.264	0.117	2.26	0.0238	0.199	0
ENSG00000110975	73.5	0.228	0.297	0.765	0.444	0.692	0
ENSG00000203635	55	0.349	0.34	1.03	0.304	0.578	0
ENSG00000177485	1670	0.265	0.199	1.33	0.183	0.455	0
ENSG00000274253	34.1	0.991	0.415	2.39	0.017		0
ENSG00000258609	10.8	0.778	0.934	0.833	0.405		0
ENSG00000111678	1090	-0.0585	0.166	-0.352	0.725	0.873	0
ENSG00000069869	446	0.303	0.167	1.82	0.0687	0.299	0
ENSG00000158019	922	-0.222	0.127	-1.74	0.0812	0.32	0
ENSG00000011105	970	-0.151	0.141	-1.07	0.286	0.563	0
ENSG00000066926	1020	-0.0402	0.105	-0.383	0.702	0.859	0
ENSG00000267040	110	0.164	0.295	0.555	0.579	0.786	0
ENSG00000174151	251	0.302	0.172	1.76	0.0784	0.315	0
ENSG00000081923	175	0.412	0.209	1.97	0.0489	0.26	0
ENSG00000091483	2430	-0.0324	0.0859	-0.377	0.706	0.862	0
ENSG00000236708	0.385	0.0091	3.99	0.00228	0.998		10
ENSG00000258592	18	0.643	0.562	1.14	0.252		0
ENSG00000171509	9.88	0.906	0.721	1.26	0.209		0
ENSG00000267504	6.23	1.11	0.895	1.24	0.216		0
ENSG00000198796	25.4	-0.611	0.546	-1.12	0.264		0
ENSG00000123091	1950	0.131	0.104	1.26	0.206	0.481	0
ENSG00000164904	6790	-0.197	0.119	-1.66	0.0965	0.343	0
ENSG00000084207	10600	-0.178	0.121	-1.47	0.142	0.409	0
ENSG00000267226	8.55	0.469	0.781	0.6	0.549		0
ENSG00000074657	12600	-0.194	0.107	-1.81	0.0696	0.301	0
ENSG00000131470	701	0.00263	0.102	0.0258	0.979	0.992	0
ENSG00000134443	1.24	-0.154	1.83	-0.0839	0.933		5
ENSG00000166569	1.37	0.413	2.37	0.175	0.861		7
ENSG00000215374	9.94	-1.01	0.717	-1.41	0.157		1
ENSG00000214999	22.1	1.37	0.459	2.99	0.00275		0
ENSG00000074695	6070	0.052	0.103	0.503	0.615	0.81	0
ENSG00000133059	1210	0.23	0.141	1.63	0.102	0.352	0
ENSG00000227543	5.56	1.69	0.962	1.75	0.0797		0
ENSG00000268362	1190	-0.166	0.126	-1.31	0.189	0.462	0
ENSG00000286522	4910	-0.258	0.207	-1.25	0.212	0.487	0
ENSG00000155657	558	-0.651	0.346	-1.88	0.0602	0.282	0
ENSG00000105671	881	-0.164	0.117	-1.4	0.161	0.432	0
ENSG00000166603	1.92	1.41	2.23	0.632	0.527		6
ENSG00000101542	67.7	-0.895	0.574	-1.56	0.119	0.376	0
ENSG00000163811	6380	-0.329	0.125	-2.64	0.00828	0.142	0
ENSG00000250107	2.68	-0.0121	1.68	-0.00723	0.994		3
ENSG00000197563	1140	0.0356	0.0991	0.359	0.719	0.87	0
ENSG00000134444	2000	0.201	0.0937	2.15	0.0316	0.216	0
ENSG00000267560	0.826	1.02	2.35	0.433	0.665		5
ENSG00000107758	1700	-0.00177	0.0899	-0.0197	0.984	0.993	0
ENSG00000183793	213	-0.574	0.212	-2.71	0.00676	0.133	0
ENSG00000278017	0.963	-2.97	2.4	-1.24	0.216		7
ENSG00000174460	24.9	-0.39	0.427	-0.913	0.361		0
ENSG00000160789	748	-0.116	0.139	-0.831	0.406	0.665	0
ENSG00000141030	3120	-0.158	0.0998	-1.59	0.113	0.366	0
ENSG00000171791	261	0.36	0.178	2.02	0.0431	0.245	0
ENSG00000119537	1410	0.0267	0.085	0.314	0.754	0.888	0
